Name,Age,Purchase Amount,Date,Time
Richard Leich,61,62.29,02-07-2023,19:14:31
David Ross,45,55.94,02-07-2023,19:14:31
Melia Belanger,50,91.81,02-07-2023,19:14:31
Cora Davis,65,27.65,02-07-2023,19:14:31
David Johnson,61,62.85,02-07-2023,19:14:31
Edward Odell,24,36.97,02-07-2023,19:14:31
Helen Fitzsimmons,34,46.38,02-07-2023,19:14:31
Jessie Giguere,64,95.53,02-07-2023,19:14:31
Melissa Sinclair,54,43.99,02-07-2023,19:14:31
Nancy Pieper,51,31.23,02-07-2023,19:14:31
Jesse Nyhus,22,63.34,02-07-2023,19:14:31
Rhonda Hibbs,51,42.25,02-07-2023,19:14:31
Susan Schultz,64,37.2,02-07-2023,19:14:31
Lucy Johnson,49,75.53,02-07-2023,19:14:31
Debra Malone,57,86.05,02-07-2023,19:14:31
Laura Pangburn,22,40.51,02-07-2023,19:14:31
Rosie Thomas,27,73.46,02-07-2023,19:14:31
Hazel Livezey,43,85.65,02-07-2023,19:14:31
Cecilia Villasenor,29,86.27,02-07-2023,19:14:31
Lynn Long,44,92.12,02-07-2023,19:14:31
John Kimbrel,56,98.88,02-07-2023,19:14:31
Paula Ybanez,25,78.82,02-07-2023,19:14:31
Eric Strong,36,59.06,02-07-2023,19:14:31
Ira Macdonald,56,51.09,02-07-2023,19:14:31
Max Cain,46,87.2,02-07-2023,19:14:31
William Moorehead,36,20.31,02-07-2023,19:14:31
Margaret Mcintosh,61,28.43,02-07-2023,19:14:31
Jeffrey Pilkinton,54,43.95,02-07-2023,19:14:31
Evette Francis,46,98.57,02-07-2023,19:14:31
Richard Edwards,26,98.88,02-07-2023,19:14:31
Sonia Willimas,61,34.25,02-07-2023,19:14:31
Ella Kertzman,65,28.21,02-07-2023,19:14:31
Nancy Tomlinson,62,86.0,02-07-2023,19:14:31
Brian Lopez,49,38.59,02-07-2023,19:14:31
Alberta Gannon,64,95.92,02-07-2023,19:14:31
William Schmidt,37,79.66,02-07-2023,19:14:31
Herman Mitchell,44,96.61,02-07-2023,19:14:31
Elisabeth Wells,19,89.59,02-07-2023,19:14:31
Milton Davies,43,58.75,02-07-2023,19:14:31
Timothy Santos,25,83.08,02-07-2023,19:14:31
Doris Chaffins,50,22.49,02-07-2023,19:14:31
Timothy Padilla,50,68.82,02-07-2023,19:14:31
Terry Fulcher,51,36.34,02-07-2023,19:14:31
Penny Wells,43,33.8,02-07-2023,19:14:31
Barbara Franklin,43,84.89,02-07-2023,19:14:31
Mario Joseph,29,37.99,02-07-2023,19:14:31
William Flowers,45,52.26,02-07-2023,19:14:31
Robert Castile,40,32.88,02-07-2023,19:14:31
Deborah Grady,44,90.14,02-07-2023,19:14:31
Letha Marchant,55,51.1,02-07-2023,19:14:31
Mary Murray,43,23.97,02-07-2023,19:14:31
Tammi Riley,49,75.36,02-07-2023,19:14:31
Anne Mariska,39,32.93,02-07-2023,19:14:31
Jennifer Starling,28,94.79,02-07-2023,19:14:31
Edythe Riley,53,62.49,02-07-2023,19:14:31
Leon Walker,51,56.59,02-07-2023,19:14:31
Maurice Haydock,28,98.69,02-07-2023,19:14:31
Carmen Brundage,51,34.25,02-07-2023,19:14:31
Neil Rodriguez,42,61.92,02-07-2023,19:14:31
Robert Ward,57,52.88,02-07-2023,19:14:31
Hugo Rogers,39,62.87,02-07-2023,19:14:31
Carolyn Mcclendon,57,81.0,02-07-2023,19:14:31
Michael Herman,19,79.99,02-07-2023,19:14:31
Kimberly Schwenk,32,87.29,02-07-2023,19:14:31
Chris Smith,49,62.33,02-07-2023,19:14:31
Nancy Lockwood,19,45.68,02-07-2023,19:14:31
Joan Simpson,38,58.32,02-07-2023,19:14:31
Michael Polk,36,97.77,02-07-2023,19:14:31
Pamela Hawkins,59,97.83,02-07-2023,19:14:31
Tiffany Paramore,63,38.81,02-07-2023,19:14:31
Debra Poulin,21,70.5,02-07-2023,19:14:31
Lee Cree,59,85.87,02-07-2023,19:14:31
Rebecca Stockstill,62,52.13,02-07-2023,19:14:31
Judith Schulte,37,90.24,02-07-2023,19:14:31
Liliana Habib,36,67.44,02-07-2023,19:14:31
Jean Willingham,41,42.81,02-07-2023,19:14:31
Frank Shults,36,61.27,02-07-2023,19:14:31
Irene Simien,46,57.1,02-07-2023,19:14:31
Susan Anderson,49,89.03,02-07-2023,19:14:31
Randy Sanchez,41,74.63,02-07-2023,19:14:31
Dustin Marcy,57,43.03,02-07-2023,19:14:31
Roger Reynolds,56,56.01,02-07-2023,19:14:31
Jerry Wicker,36,93.01,02-07-2023,19:14:31
Monica Naugle,40,22.6,02-07-2023,19:14:31
Donna Jennings,61,27.36,02-07-2023,19:14:31
Donald Stobb,25,38.28,02-07-2023,19:14:31
Camille Davis,30,58.2,02-07-2023,19:14:31
Richard Mack,27,64.71,02-07-2023,19:14:31
Tandra Collins,19,54.19,02-07-2023,19:14:31
Michael Johnson,41,20.26,02-07-2023,19:14:31
David Sena,53,77.06,02-07-2023,19:14:31
John Craig,45,86.06,02-07-2023,19:14:31
Mary Lee,30,34.84,02-07-2023,19:14:31
Thomas Patterson,51,86.73,02-07-2023,19:14:31
Edwin Mcguire,44,45.32,02-07-2023,19:14:31
Alfonso Carney,48,52.86,02-07-2023,19:14:31
Heather Kyser,30,91.54,02-07-2023,19:14:31
John Leach,40,54.3,02-07-2023,19:14:31
Yolanda Wheeler,59,54.17,02-07-2023,19:14:31
Willie Roney,55,36.16,02-07-2023,19:14:31
Edward Sadler,44,67.78,02-07-2023,19:14:31
Robert Willis,44,22.47,02-07-2023,19:14:31
Catherine Ridlon,39,38.91,02-07-2023,19:14:31
Lawrence Gally,38,30.48,02-07-2023,19:14:31
Frances Burkley,31,94.03,02-07-2023,19:14:31
Tiny Ardizzone,29,73.43,02-07-2023,19:14:31
Donna Walker,21,41.07,02-07-2023,19:14:31
Thomas Constantine,26,97.56,02-07-2023,19:14:31
Jerome Condie,47,56.97,02-07-2023,19:14:31
Mary Taylor,35,32.98,02-07-2023,19:14:31
Branden Bennett,52,81.87,02-07-2023,19:14:31
Matthew Matthews,44,72.04,02-07-2023,19:14:31
Elaine Bettes,22,96.16,02-07-2023,19:14:31
Elin Dell,42,64.07,02-07-2023,19:14:31
Frieda Lincoln,48,21.34,02-07-2023,19:14:31
Lucille Rojas,64,80.7,02-07-2023,19:14:31
Larry Sawyer,22,35.54,02-07-2023,19:14:31
Laura Hansell,26,40.94,02-07-2023,19:14:31
Debbie Fagg,65,23.66,02-07-2023,19:14:31
Kathleen Waller,47,67.21,02-07-2023,19:14:31
Douglas Quintanilla,61,98.93,02-07-2023,19:14:31
Allan Ashby,51,23.59,02-07-2023,19:14:31
Stacey Fuller,50,25.47,02-07-2023,19:14:31
James Benson,25,47.63,02-07-2023,19:14:31
Rodney Janes,32,75.34,02-07-2023,19:14:31
John Hindle,40,33.56,02-07-2023,19:14:31
Glenn Townsley,58,26.84,02-07-2023,19:14:31
Marissa Hudson,26,58.14,02-07-2023,19:14:31
Rose Kim,27,65.77,02-07-2023,19:14:31
David Rosboril,19,86.73,02-07-2023,19:14:31
James Garcia,47,33.67,02-07-2023,19:14:31
Carl Estrada,36,55.16,02-07-2023,19:14:31
Lillian Cromwell,55,75.22,02-07-2023,19:14:31
Rufus Wang,57,56.22,02-07-2023,19:14:31
Derek Wood,49,96.54,02-07-2023,19:14:31
Whitney Bauer,63,67.69,02-07-2023,19:14:31
Edwin Crandall,58,75.6,02-07-2023,19:14:31
Newton Bunch,38,89.24,02-07-2023,19:14:31
Patrice Jones,58,32.56,02-07-2023,19:14:31
Betty Dillard,18,54.19,02-07-2023,19:14:31
Jessica Wilson,20,51.12,02-07-2023,19:14:31
Susan Martine,58,20.93,02-07-2023,19:14:31
Diana Hicks,34,72.85,02-07-2023,19:14:31
Cecilia Altizer,37,46.66,02-07-2023,19:14:31
Thomas Carver,41,28.58,02-07-2023,19:14:31
Kim Taylor,63,84.38,02-07-2023,19:14:31
Margaret Washington,60,31.59,02-07-2023,19:14:31
Troy Davis,57,24.83,02-07-2023,19:14:31
Jamie Gambino,22,63.77,02-07-2023,19:14:31
Alex Taylor,43,89.98,02-07-2023,19:14:31
Cameron Mcdonald,35,53.53,02-07-2023,19:14:31
Emily Noyes,54,75.51,02-07-2023,19:14:31
Jackie Smith,47,52.32,02-07-2023,19:14:31
Sheryl Barnfield,26,95.71,02-07-2023,19:14:31
Stacy Ames,36,69.13,02-07-2023,19:14:31
Latoria Bachand,18,66.25,02-07-2023,19:14:31
Shawn Dickens,24,92.87,02-07-2023,19:14:31
Mindy Vargas,35,23.97,02-07-2023,19:14:31
Daniel Smith,56,70.92,02-07-2023,19:14:31
George Demarsico,32,79.87,02-07-2023,19:14:31
Steven Estes,35,68.07,02-07-2023,19:14:31
Elizabeth Jones,30,92.87,02-07-2023,19:14:31
Sandra Smoke,19,38.18,02-07-2023,19:14:31
Maranda Guzman,44,36.03,02-07-2023,19:14:31
Paul Leung,30,78.9,02-07-2023,19:14:31
Kristi Mullens,62,72.16,02-07-2023,19:14:31
Karen Carroll,27,62.64,02-07-2023,19:14:31
Cynthia Moss,27,25.75,02-07-2023,19:14:31
Lauren Sanford,25,46.24,02-07-2023,19:14:31
Mark Craig,44,56.43,02-07-2023,19:14:31
Charles Reyna,48,48.53,02-07-2023,19:14:31
Kristina Bowser,35,80.77,02-07-2023,19:14:31
Ruthie Padgett,33,78.75,02-07-2023,19:14:31
Michael Young,27,74.07,02-07-2023,19:14:31
Mary Wilson,60,88.01,02-07-2023,19:14:31
Mary Flynn,32,74.61,02-07-2023,19:14:31
Henry Sharp,39,42.65,02-07-2023,19:14:31
Donald Moorehouse,62,51.28,02-07-2023,19:14:31
Maurice Sexton,44,27.33,02-07-2023,19:14:31
David Hall,27,71.6,02-07-2023,19:14:31
Fred Manus,27,38.96,02-07-2023,19:14:31
Benjamin Johnson,22,57.28,02-07-2023,19:14:31
Craig Reed,51,50.63,02-07-2023,19:14:31
Susan Gonzalez,46,61.0,02-07-2023,19:14:31
Mary Elliott,25,70.61,02-07-2023,19:14:31
Tina Snyder,57,46.67,02-07-2023,19:14:31
David Kouba,45,75.09,02-07-2023,19:14:31
James Fernandez,47,61.39,02-07-2023,19:14:31
Sara Simas,20,96.07,02-07-2023,19:14:31
Manuel Shelton,25,82.5,02-07-2023,19:14:31
Bernadette Crawford,59,21.62,02-07-2023,19:14:31
Betty Brown,21,85.16,02-07-2023,19:14:31
Etta Walley,32,92.29,02-07-2023,19:14:31
Karyl Roney,34,43.94,02-07-2023,19:14:31
Donna Studebaker,20,58.47,02-07-2023,19:14:31
Marissa Steinmetz,55,45.91,02-07-2023,19:14:31
Roger Jackson,43,48.54,02-07-2023,19:14:31
Brandon Robinson,28,27.25,02-07-2023,19:14:31
Samuel Lauseng,34,83.91,02-07-2023,19:14:31
Betty Kim,53,57.47,02-07-2023,19:14:31
Betty Sander,39,46.56,02-07-2023,19:14:31
Christopher Stevens,24,63.74,02-07-2023,19:14:31
Chester Freitas,60,50.2,02-07-2023,19:14:31
Lisa Anderson,55,90.4,02-07-2023,19:14:31
Marshall Thom,54,25.47,02-07-2023,19:14:31
Luis Cox,28,48.99,02-07-2023,19:14:31
Nichole Hodge,42,91.03,02-07-2023,19:14:31
William Sanchez,42,87.81,02-07-2023,19:14:31
Theodore Jorgensen,19,82.32,02-07-2023,19:14:31
Cheryl Barber,37,55.03,02-07-2023,19:14:31
Tammy Doyle,25,89.47,02-07-2023,19:14:31
Quinton English,34,33.93,02-07-2023,19:14:31
Joyce Natalie,54,34.57,02-07-2023,19:14:31
Anthony Valenzuela,24,86.92,02-07-2023,19:14:31
Jaclyn Verdino,42,52.32,02-07-2023,19:14:31
Jammie Mendell,30,96.55,02-07-2023,19:14:31
Jason Durkee,46,89.11,02-07-2023,19:14:31
Gary Smith,35,64.34,02-07-2023,19:14:31
Alexander Mitchell,25,59.43,02-07-2023,19:14:31
Leon Knight,52,92.28,02-07-2023,19:14:31
Rocio Addington,19,54.79,02-07-2023,19:14:31
Marie Shambo,43,90.26,02-07-2023,19:14:31
Meg Patrone,51,68.58,02-07-2023,19:14:32
Elliot Lefevre,60,82.18,02-07-2023,19:14:32
Joi Garrett,36,31.59,02-07-2023,19:14:32
Lynn Rose,28,81.9,02-07-2023,19:14:32
Hattie Washington,18,84.63,02-07-2023,19:14:32
Cynthia Webb,53,34.46,02-07-2023,19:14:32
Charles Hersha,40,25.97,02-07-2023,19:14:32
Richard Jones,57,58.77,02-07-2023,19:14:32
Robert Alarcon,46,98.64,02-07-2023,19:14:32
Kelly Bernes,31,26.9,02-07-2023,19:14:32
Raymond Johnson,33,57.09,02-07-2023,19:14:32
John Brown,20,45.82,02-07-2023,19:14:32
Charles White,48,27.12,02-07-2023,19:14:32
Lee Patter,22,47.7,02-07-2023,19:14:32
Christopher Thibodeau,20,45.01,02-07-2023,19:14:32
Kimberly Kelley,31,96.9,02-07-2023,19:14:32
Bradley Crossley,62,66.83,02-07-2023,19:14:32
Adrian Massey,40,24.04,02-07-2023,19:14:32
Andrew Thomas,28,83.57,02-07-2023,19:14:32
Mary Kane,21,87.13,02-07-2023,19:14:32
Mary Burns,57,44.89,02-07-2023,19:14:32
John Blake,32,48.92,02-07-2023,19:14:32
Stephanie Franklin,54,47.41,02-07-2023,19:14:32
Gerald Doll,37,51.13,02-07-2023,19:14:32
Angelina Chance,23,83.13,02-07-2023,19:14:32
Juan Ryan,56,50.39,02-07-2023,19:14:32
Dolores Nelson,18,90.16,02-07-2023,19:14:32
Robert Cornish,49,35.15,02-07-2023,19:14:32
Juanita Stuckey,35,56.37,02-07-2023,19:14:32
Levi Johnson,27,49.33,02-07-2023,19:14:32
Kevin Rowe,54,65.26,02-07-2023,19:14:32
Susan Martin,20,25.17,02-07-2023,19:14:32
Angela Galloway,40,43.71,02-07-2023,19:14:32
William Stiff,22,35.28,02-07-2023,19:14:32
Peter Bush,20,90.16,02-07-2023,19:14:32
Mark Norris,18,83.86,02-07-2023,19:14:32
Carol Caples,37,74.86,02-07-2023,19:14:32
Timothy Varela,42,82.43,02-07-2023,19:14:32
Sharon Copeland,35,59.78,02-07-2023,19:14:32
Wayne Faulkner,27,86.22,02-07-2023,19:14:32
James Joseph,51,86.75,02-07-2023,19:14:32
Frances Para,47,62.31,02-07-2023,19:14:32
Kathleen Jonas,45,82.64,02-07-2023,19:14:32
Pamela Ayers,34,73.09,02-07-2023,19:14:32
Michael Smith,62,31.72,02-07-2023,19:14:32
Amanda Thomas,34,74.67,02-07-2023,19:14:32
Margaret Berry,22,71.91,02-07-2023,19:14:32
Douglas Sanders,58,20.92,02-07-2023,19:14:32
Blanche Jones,63,94.48,02-07-2023,19:14:32
Yolanda Gault,21,58.21,02-07-2023,19:14:32
Edward Milam,20,42.17,02-07-2023,19:14:32
John Owens,34,30.38,02-07-2023,19:14:32
Dan Washington,32,62.0,02-07-2023,19:14:32
Francis Wiliams,33,97.7,02-07-2023,19:14:32
Mercedes Souza,52,49.71,02-07-2023,19:14:32
Curtis Lucas,18,28.73,02-07-2023,19:14:32
Mercedes Gilbert,41,76.03,02-07-2023,19:14:32
Charles Lantz,46,45.86,02-07-2023,19:14:32
Susan Wideman,37,88.26,02-07-2023,19:14:32
Charles Scriven,64,42.04,02-07-2023,19:14:32
Natalie Adell,35,55.59,02-07-2023,19:14:32
Elizabeth Levesque,32,32.53,02-07-2023,19:14:32
Amanda Lloyd,26,78.79,02-07-2023,19:14:32
Ruby Gardner,61,60.86,02-07-2023,19:14:32
Karen Zwiebel,35,92.23,02-07-2023,19:14:32
Traci Austin,44,94.29,02-07-2023,19:14:32
Roberto Rodriguez,50,47.19,02-07-2023,19:14:32
Michael Koeller,59,24.16,02-07-2023,19:14:32
Walter Villarreal,58,99.38,02-07-2023,19:14:32
Miguel Gustafson,58,31.01,02-07-2023,19:14:32
Karen Beaulieu,48,30.4,02-07-2023,19:14:32
David Kim,49,26.64,02-07-2023,19:14:32
Gerald Beatty,33,87.37,02-07-2023,19:14:32
Susan Shepherd,63,25.1,02-07-2023,19:14:32
Sylvia Cupps,26,73.3,02-07-2023,19:14:32
Amy Spence,48,21.68,02-07-2023,19:14:32
Donte Shelton,52,72.73,02-07-2023,19:14:32
Lesley Jennings,65,58.26,02-07-2023,19:14:32
Megan Leuthauser,45,84.62,02-07-2023,19:14:32
Latisha Davis,41,31.63,02-07-2023,19:14:32
Viola Smith,54,24.36,02-07-2023,19:14:32
Carolyn Lacefield,49,83.6,02-07-2023,19:14:32
Mary Milford,56,76.77,02-07-2023,19:14:32
August Rotunda,23,64.61,02-07-2023,19:14:32
Larry Horn,21,34.42,02-07-2023,19:14:32
Kevin Brown,47,52.83,02-07-2023,19:14:32
Don Hogan,37,34.12,02-07-2023,19:14:32
Gussie Pierson,50,21.42,02-07-2023,19:14:32
Larry Amelung,47,85.77,02-07-2023,19:14:32
Roger Neal,31,88.83,02-07-2023,19:14:32
Janie Mata,39,88.51,02-07-2023,19:14:32
Kimberly Vanakin,26,59.43,02-07-2023,19:14:32
Kasey Banks,54,59.98,02-07-2023,19:14:32
Paul Colletti,58,62.19,02-07-2023,19:14:32
Keith Jones,47,87.86,02-07-2023,19:14:32
Jeanne Johnson,33,59.99,02-07-2023,19:14:32
Arthur Olson,49,27.13,02-07-2023,19:14:32
Jeffrey Hiraldo,52,25.84,02-07-2023,19:14:32
Martha Denham,60,90.72,02-07-2023,19:14:32
Patricia Holmes,65,43.47,02-07-2023,19:14:32
Rachel Principe,46,44.72,02-07-2023,19:14:32
James Collins,33,21.85,02-07-2023,19:14:32
Jenny Prewitt,59,72.98,02-07-2023,19:14:32
Susan Valenzuela,22,83.62,02-07-2023,19:14:32
Loretta Berndt,56,35.56,02-07-2023,19:14:32
Wanda Lett,45,63.64,02-07-2023,19:14:32
Wilma Walkup,40,77.75,02-07-2023,19:14:32
Vincent Sanchez,56,73.05,02-07-2023,19:14:32
Wallace Bryant,23,42.6,02-07-2023,19:14:32
Mark Sullivan,61,88.41,02-07-2023,19:14:32
Rodney Martin,61,48.79,02-07-2023,19:14:32
Reginald Harris,40,77.59,02-07-2023,19:14:32
Martha Welder,19,60.07,02-07-2023,19:14:32
Rosalia Coty,33,41.29,02-07-2023,19:14:32
James Steward,49,80.3,02-07-2023,19:14:32
Lynn Avila,59,25.47,02-07-2023,19:14:32
Louis Arment,42,94.99,02-07-2023,19:14:32
Donnie Saran,40,74.35,02-07-2023,19:14:32
Vanessa Ponce,36,53.48,02-07-2023,19:14:32
Esther Broadfoot,23,95.61,02-07-2023,19:14:32
Richard James,25,53.58,02-07-2023,19:14:32
Shelia Shippy,28,46.37,02-07-2023,19:14:32
Anna Gang,42,43.96,02-07-2023,19:14:32
Brian Barron,40,22.23,02-07-2023,19:14:32
Pamela Kimmes,58,28.56,02-07-2023,19:14:32
Charles Watkins,52,32.04,02-07-2023,19:14:32
Cathy Chennault,41,21.62,02-07-2023,19:14:32
Stephen Williams,39,58.12,02-07-2023,19:14:32
Henry Quinn,48,74.97,02-07-2023,19:14:32
Mario Johnson,42,54.81,02-07-2023,19:14:32
Heather Gross,25,74.36,02-07-2023,19:14:32
John Vermillion,45,30.9,02-07-2023,19:14:32
Leticia Rangel,44,48.72,02-07-2023,19:14:32
Ronald Mendez,59,57.66,02-07-2023,19:14:32
Bryan Juarez,46,96.74,02-07-2023,19:14:32
Paula Sears,22,29.14,02-07-2023,19:14:32
Shad Boynton,20,30.56,02-07-2023,19:14:32
Dennis Benck,22,93.43,02-07-2023,19:14:32
Aide Lacy,61,68.97,02-07-2023,19:14:32
Vicki Fisher,47,44.35,02-07-2023,19:14:32
Paul Schramm,48,42.77,02-07-2023,19:14:32
Lucinda Alston,63,23.64,02-07-2023,19:14:32
Dominique Byrd,50,99.21,02-07-2023,19:14:32
Hilda Anaya,48,77.01,02-07-2023,19:14:32
Ruby Lantz,18,32.66,02-07-2023,19:14:32
Christina Alnutt,56,79.45,02-07-2023,19:14:32
Shaunta Thomas,36,52.66,02-07-2023,19:14:32
Ramon Griffin,56,87.95,02-07-2023,19:14:32
James Merritt,27,97.06,02-07-2023,19:14:32
Allan Bison,21,66.41,02-07-2023,19:14:32
Kathryn Batdorf,30,78.72,02-07-2023,19:14:32
Christine Ruffin,19,88.26,02-07-2023,19:14:32
John Young,42,42.95,02-07-2023,19:14:32
David Murray,42,84.05,02-07-2023,19:14:32
Veronica Daves,50,31.39,02-07-2023,19:14:32
Carla May,35,60.24,02-07-2023,19:14:32
Kyle Phillips,55,96.3,02-07-2023,19:14:32
Tim Jean,41,38.68,02-07-2023,19:14:32
Carol Robey,34,72.82,02-07-2023,19:14:32
Cristina Meeks,30,44.84,02-07-2023,19:14:32
Lilly Dailey,34,61.06,02-07-2023,19:14:32
Jason Little,26,30.81,02-07-2023,19:14:32
Frances Lutz,25,26.12,02-07-2023,19:14:32
Julia Padgett,48,90.1,02-07-2023,19:14:32
Tanner Sessions,60,55.27,02-07-2023,19:14:32
Mary Miller,25,50.59,02-07-2023,19:14:32
Candace Haynes,19,72.84,02-07-2023,19:14:32
Shanda Potter,37,71.94,02-07-2023,19:14:32
Sharon Bryant,44,62.24,02-07-2023,19:14:32
Joe Miller,22,33.69,02-07-2023,19:14:32
Richard Luebke,50,29.32,02-07-2023,19:14:32
Lisa Stanely,32,56.75,02-07-2023,19:14:32
John Ruley,45,58.08,02-07-2023,19:14:32
Joel Dean,27,85.13,02-07-2023,19:14:32
Georgette White,32,42.76,02-07-2023,19:14:32
Agnes Green,44,80.41,02-07-2023,19:14:32
Inge Harrison,47,77.0,02-07-2023,19:14:32
Jeffrey Mack,40,21.82,02-07-2023,19:14:32
Sandra Davine,40,69.11,02-07-2023,19:14:32
Doreen Vanhandel,35,25.2,02-07-2023,19:14:32
June Elder,36,43.51,02-07-2023,19:14:32
Joseph Gerrald,32,57.0,02-07-2023,19:14:32
Lauren Hawkins,53,89.24,02-07-2023,19:14:32
Christopher Lytle,56,45.71,02-07-2023,19:14:32
Carrie Pankey,58,24.53,02-07-2023,19:14:32
Brandon Lee,48,90.05,02-07-2023,19:14:32
Lauren Lash,42,36.09,02-07-2023,19:14:32
William Rasmussen,43,57.4,02-07-2023,19:14:32
Emma Ladouceur,62,86.65,02-07-2023,19:14:32
Julie Moore,56,73.4,02-07-2023,19:14:32
Robert Gregor,41,61.06,02-07-2023,19:14:32
Warren Oglesby,54,64.13,02-07-2023,19:14:32
Reyes Garza,37,97.13,02-07-2023,19:14:32
Eula Olmos,62,84.05,02-07-2023,19:14:32
Amanda Grady,36,51.52,02-07-2023,19:14:32
Maureen Singh,50,54.41,02-07-2023,19:14:32
Willie Fusco,22,95.89,02-07-2023,19:14:32
Michael Cardenas,55,72.54,02-07-2023,19:14:32
Natalie Freeze,23,82.83,02-07-2023,19:14:32
Harold Hollis,46,93.21,02-07-2023,19:14:32
Delphine Warren,60,93.07,02-07-2023,19:14:32
Ashley Dorr,35,44.97,02-07-2023,19:14:32
Robert Gill,23,84.47,02-07-2023,19:14:32
Charles Schindler,57,91.71,02-07-2023,19:14:32
Kimberly Parker,56,91.79,02-07-2023,19:14:32
Bao Bryant,23,65.66,02-07-2023,19:14:32
Hellen Gholston,60,79.32,02-07-2023,19:14:32
April Simpson,38,72.23,02-07-2023,19:14:32
Diane Thompson,23,89.16,02-07-2023,19:14:32
Francine Henry,38,63.66,02-07-2023,19:14:32
Jennifer Jackson,31,67.99,02-07-2023,19:14:32
Betty Jordan,59,94.49,02-07-2023,19:14:32
James Edwards,28,65.5,02-07-2023,19:14:32
Henry Arteaga,47,68.07,02-07-2023,19:14:32
Melissa Linares,56,63.08,02-07-2023,19:14:32
Terrie Gordon,37,95.49,02-07-2023,19:14:32
John Hammond,53,44.07,02-07-2023,19:14:32
Paul Shropshire,38,78.43,02-07-2023,19:14:32
William Sease,40,44.48,02-07-2023,19:14:32
Gerard Benitez,63,85.71,02-07-2023,19:14:32
Chia Shaw,57,57.15,02-07-2023,19:14:32
Sue Quinto,30,58.29,02-07-2023,19:14:32
Michael Brakefield,50,33.9,02-07-2023,19:14:32
Crystal Hawkins,27,36.85,02-07-2023,19:14:32
Bernadette Simpkins,32,57.21,02-07-2023,19:14:32
Mark Eldridge,48,82.03,02-07-2023,19:14:32
Rhonda Darrin,39,81.5,02-07-2023,19:14:32
Helen Blackburn,48,21.57,02-07-2023,19:14:32
Margaret Crutcher,59,74.93,02-07-2023,19:14:32
Benjamin Middleton,48,20.32,02-07-2023,19:14:32
Wilfredo Ross,23,71.74,02-07-2023,19:14:32
Manuel Buell,28,79.99,02-07-2023,19:14:32
Ann Nash,46,97.24,02-07-2023,19:14:32
Chris Henderson,33,81.01,02-07-2023,19:14:32
Michael Schwartz,60,37.14,02-07-2023,19:14:32
Dawn Rhodes,33,25.12,02-07-2023,19:14:32
Ramon Hibner,60,60.72,02-07-2023,19:14:32
Michele Davis,29,79.22,02-07-2023,19:14:32
Frances Johnson,32,37.61,02-07-2023,19:14:32
Erin Peterson,37,55.4,02-07-2023,19:14:32
Brenda Jenson,49,42.74,02-07-2023,19:14:32
Roscoe Ross,24,81.87,02-07-2023,19:14:32
Troy Stewart,58,29.33,02-07-2023,19:14:32
Gail Bickford,32,20.88,02-07-2023,19:14:32
Hortensia Morris,35,79.85,02-07-2023,19:14:32
Leonard Smith,51,71.52,02-07-2023,19:14:32
Joshua Melvin,48,96.85,02-07-2023,19:14:32
Donald Luckett,56,38.52,02-07-2023,19:14:32
Angelo Samson,47,39.74,02-07-2023,19:14:32
Craig Albritton,19,80.98,02-07-2023,19:14:32
Maria Threadgill,38,22.37,02-07-2023,19:14:32
Keri Olsen,19,43.72,02-07-2023,19:14:32
Molly Groce,31,99.17,02-07-2023,19:14:32
Henry Krieger,29,36.26,02-07-2023,19:14:32
Jason Jamon,30,54.0,02-07-2023,19:14:32
Lisa Aviles,32,86.13,02-07-2023,19:14:32
Barbara Donnell,59,56.81,02-07-2023,19:14:32
Robert Montgomery,63,35.84,02-07-2023,19:14:32
Justin Soule,42,44.44,02-07-2023,19:14:32
Andy Abramowski,47,64.31,02-07-2023,19:14:32
Flora Reta,55,24.93,02-07-2023,19:14:32
Brandi Burmside,21,64.92,02-07-2023,19:14:32
Florida Webster,48,35.61,02-07-2023,19:14:32
Opal Wilson,32,75.05,02-07-2023,19:14:32
Ronald Paulseth,29,57.97,02-07-2023,19:14:32
David Grider,56,64.09,02-07-2023,19:14:32
Julio Huggins,58,65.59,02-07-2023,19:14:32
Thomas Adamson,64,91.93,02-07-2023,19:14:32
Ann White,33,90.34,02-07-2023,19:14:32
Manuel Goldenberg,56,75.3,02-07-2023,19:14:32
Michael Fierro,37,40.28,02-07-2023,19:14:32
Steven Esteban,32,54.49,02-07-2023,19:14:32
Katie Monjaras,32,65.93,02-07-2023,19:14:33
Lowell Green,47,38.85,02-07-2023,19:14:33
Sarah Zimmerman,61,64.44,02-07-2023,19:14:33
Ruth Mckay,35,49.4,02-07-2023,19:14:33
Angela Nelson,31,51.95,02-07-2023,19:14:33
Carl Blackstone,54,60.24,02-07-2023,19:14:33
Frederick Green,25,39.87,02-07-2023,19:14:33
Mary Martin,52,93.12,02-07-2023,19:14:33
Sarah Mcdaniel,33,56.04,02-07-2023,19:14:33
Danny Chapman,40,57.44,02-07-2023,19:14:33
Tim Gaccione,44,45.7,02-07-2023,19:14:33
Toni Rice,58,34.66,02-07-2023,19:14:33
Ralph Sheppard,47,57.57,02-07-2023,19:14:33
Charles Ford,24,82.2,02-07-2023,19:14:33
Marcia Doherty,38,41.23,02-07-2023,19:14:33
Anthony Holliday,40,77.78,02-07-2023,19:14:33
Cory Edward,46,92.81,02-07-2023,19:14:33
Travis Balderrama,62,24.98,02-07-2023,19:14:33
